"scale","shape"
31.8104313572407,2.4481237439908
32.0821226262835,2.7044281575748
34.0570080387363,2.68310276262671
32.4532824942353,2.25386126283718
29.3164688816521,2.15936736847852
31.9171288893839,2.4439129708868
31.1905874679499,2.53796218984262
31.6703683600631,2.83668735596355
31.8043497648074,2.70494172982036
35.5198300844072,2.5240618746427
32.807396772561,2.49230634067144
34.5665387957888,2.26525869582087
32.2447520924564,2.21014523311544
34.5373741206395,2.36932629410765
33.7151336369275,2.3091320787534
34.127731358731,2.49624316346432
34.0380566137595,3.10483210280736
29.7001076068405,2.61571585245298
31.3876177501724,2.50740239975829
36.5820653302859,2.51884108307836
33.5782892094251,2.1762178326332
34.3141377905201,2.52644395616595
31.9809728331255,2.34837118918943
32.4407610332933,2.32625001101297
31.8484001757164,2.32584450001943
32.3537886285538,2.81076157645202
35.4720233794188,3.11942389435818
29.6964800271498,2.4860261020246
31.1937440586532,2.3563992581483
33.943149659918,2.79906501081782
32.8370564939168,2.74500325146984
31.2741084785638,2.65924729125822
33.6152060354891,2.44528684597049
31.7911098706821,2.19496393589549
32.9609711324687,2.36713730964987
30.9890245866112,2.75920796808348
34.3555894660651,2.01636029496774
32.9093079918644,2.68742200992494
33.5281603108177,2.93122039955193
32.1904657340336,2.38964311008532
32.3241844494964,2.20508719501503
33.3491658968848,2.46365734537784
30.4714634977928,2.4409416549929
34.7502623291816,2.5089079853794
29.7470334428938,2.42029027296987
31.2850427353246,2.28100037393361
31.8432008823188,2.33779948069779
34.5174592903398,2.79370829826844
33.5719782559514,2.71830248561711
34.5064287955948,2.8344849170033
33.6268056413423,3.14314798236956
29.389049202908,2.45552659847805
35.5341802663986,2.18090480110018
33.7754775927384,2.19299730588644
33.033416495163,2.33319443740375
32.9196819756362,2.60076159166835
32.7549215315881,2.44525244854148
31.6969392312967,2.67556649701894
32.741320773547,2.85843729616626
31.5561149181252,2.8334246199319
30.7544877868242,2.51020894741891
30.2769933208804,2.29112527092152
31.6880716076404,2.74146299430799
30.4610692066179,2.54199029654879
32.4182152617598,2.38598411836845
30.6330448965254,2.21821545647768
32.1643776330817,2.72140164130513
30.6380206263171,2.67645035439143
33.4308117347053,3.0464194097337
31.2971741864357,2.60370949689722
33.2447434053351,2.33879004279639
35.716783563919,2.53151755072553
32.1432984133085,3.04532020712556
31.4239082828724,2.15089911184328
31.800139015331,2.63640931014988
33.0479837407573,2.80846348057509
30.8892311064218,2.06981268501082
32.2345517456417,2.45214085826183
33.0767675771229,2.43633705621269
31.1753980409177,2.82506644604038
33.8945312164222,2.51649568234549
32.7412652613171,2.79538669906645
32.4923016964999,2.53142975946345
35.7068456946505,2.36061691564261
32.445320793527,2.14649755394107
32.8705944776412,2.56122972029219
30.6512357530249,2.45636372033081
30.5494552608911,2.07397439425955
30.5666848135304,2.41531215642788
33.2983110329626,2.44031337792219
30.5038166848072,2.35272079072292
29.3037804582403,2.86459503801616
30.2482029626428,2.11606898107489
32.7856407898153,2.49021495275154
31.2267515090589,2.32069144124289
32.0422852408294,2.68818130374142
30.790822496663,2.90480109403351
35.7899104903805,2.36137600448958
31.9773458293868,2.16485213960911
30.5328036893306,2.30134592297449
32.2773296431462,2.09438330995191
32.8687690238809,2.50279655077171
29.8464897456666,2.15457603741399
27.8467847242573,2.0330775570503
34.0548707396081,2.50110520175181
33.642214845056,2.50691984408756
30.0667328169794,2.40109721805887
32.5470940627057,2.34631363449277
35.217043673759,2.66801032619726
32.6820764973014,2.37061499524052
32.0478582702166,2.60545753908766
31.0954959769849,2.32288262643012
30.2290326407259,2.33921126139742
32.0728047788039,2.71407299095985
31.6064873541272,2.29640190796425
32.6506934933136,2.53452307592096
32.8928192922439,2.57292605368423
32.1540485212415,2.21293827875596
32.5431926306691,2.28996531746042
32.2230368718352,2.14948721276347
31.0146618931122,2.94378453146488
32.8359515803579,2.89468884854159
32.2915570940067,2.89647960618665
30.4578213866266,2.63390109758346
33.2245313746163,2.5550941702658
32.8045557418277,2.71283562368966
29.7796735234148,2.3715743620107
31.3389900236266,2.05337178354924
29.4490797844119,2.47738364711688
34.3191676844337,2.56631918165998
31.8290148740793,2.78439141872836
29.4098213401252,2.44646670953649
33.3673778088116,2.61054765635204
34.0867509630478,2.42783606327211
33.4443336504017,2.49838261057411
32.9534489953399,2.37581324206259
37.0100588177375,2.95683663522911
31.4537313771556,2.50529768901825
31.1470255571745,2.65675142400607
29.2227389947799,1.88234674672564
32.5916224467909,3.18618061896946
35.1153301650735,2.22304179915591
31.0057697934759,2.30773246347458
34.2792587254494,2.42418826614552
32.6753336968489,2.70609458219949
28.8788213987634,2.04775254132838
34.001812919099,2.17798828120726
30.9355949189899,2.62593493641086
31.3729963343221,2.68888482041723
33.5687486364684,2.15765547181389
33.6933698608763,2.16481244549114
30.6575523784767,2.08355164159176
31.2366974765217,2.68974413205642
32.5745361260086,2.46227117080747
32.0403169881459,2.13987468265588
30.7694613463488,2.52457382067511
31.7767829877172,2.57167540728969
31.3250077253777,2.77308012410413
33.1895102532969,2.45934575483333
32.0220497792383,2.18362013731443
31.7634333815885,2.98859890613216
31.5159101805669,2.43829106906896
31.3731708692311,2.3175706260276
34.1609264763349,2.96560400639189
30.5975215204195,2.66054276091457
30.3686534194656,2.29619290480335
37.5774781349281,2.60652910725606
32.9635176844182,2.57338954028312
33.411042243654,2.57489653131386
34.0061884305701,2.3049199211115
33.5263749156652,2.65862519196797
32.155340935589,2.50006090083039
31.1712686078148,2.08806945131883
31.2940935055554,2.09291086019271
31.4051369921254,2.33609702625274
35.5899830708229,2.40657926810618
32.9493433928702,2.43785478139876
31.7092689469353,2.47648444422467
32.8731364820646,2.46678964710959
30.7936828587816,1.73431455868098
30.3965873940191,2.50021167096894
32.0194585142935,2.54381796935526
30.4314065705092,2.14164382148938
33.2400926850454,2.74984072789301
32.3018635474672,2.67029522335245
36.841515157362,2.7788856775365
32.2880632325305,2.41629865046659
31.6901270524973,2.85054091260282
31.4269573773652,3.05821085630993
35.0682898340671,2.52489952322945
33.4511790594982,2.79346245302851
28.8338390316712,2.25266515379339
31.1897889473797,2.74465281193843
31.8463734458757,2.5732531304157
31.3838682362858,2.50721090498763
32.620133277583,2.77112487847507
32.4699265397095,2.5174579130886
31.5070027044257,2.52705664041102
35.3908588911038,2.03788040365486
33.2785755691489,2.49493771996667
31.0826209160128,2.50710854675621
31.765051317749,2.34827143417838
33.1601768523294,2.23887592076422
30.641702997888,2.35839542449234
31.4017198551762,2.09156102229071
33.649565145587,2.72087589704386
31.2720586589217,2.40228717890787
31.1170682715053,2.45310062969872
32.9564863188852,2.18156883251472
33.6471400701649,2.36964993571673
32.6561436944027,2.12129980317559
30.3397512971364,2.2666032841249
32.7648350241187,2.61463474185966
31.6736741574148,2.57368913905136
30.5759072327015,2.80687097538526
29.5377517583511,2.17416242302957
32.4633284436038,2.3901415436284
30.2334633831026,2.74472948267008
33.1633356592484,2.75699824699948
31.2244346946074,2.11278892872987
31.0108563310936,2.26508800916928
33.3784669342142,3.20223199671619
31.1296902954451,2.18832792679247
33.9380656427138,2.63316092744502
35.5302192643278,2.32914860471874
33.7515454558083,2.8777898315301
34.2693890240272,2.59215772260718
32.7889246151552,2.68660428600909
32.6453276318969,2.70972031863682
33.1371608893983,2.15477366926326
33.149608831131,2.85415054334893
32.8060786232731,2.43728711156016
33.7308912696732,2.92439426107216
28.9188051980421,2.18697375528024
30.3083710339146,2.40871257969735
32.6683031058987,2.54004691999029
33.94122937283,3.2345979201446
35.6938033832481,2.62170468367645
30.2711353912054,2.35799134515571
33.6126938052672,2.42332432520022
30.7272847340473,2.34954341684997
31.5236381261617,2.58352651188959
31.47508314943,2.69844270595589
35.2962254729677,2.81020527160785
32.1980131821309,2.21968408435922
31.8951776249325,2.99854672925616
33.1027418371115,2.45602408338789
30.7506171426734,2.22236373049548
30.5913848892982,2.13970293475726
30.8834596253985,2.6696930073679
31.2920243809591,2.55413061810233
33.3865954998718,2.29087374349916
28.6229837047663,2.49693014605452
33.5153073837872,2.66723689129058
32.7047816604329,2.70146914487821
33.7665525250696,2.03182766056092
32.4638668241316,2.72332635989102
32.2747211482104,2.21148577067376
30.7918094863522,2.54561086510662
33.0553485980615,2.08768758717037
32.3556817934027,2.38145740385395
32.4555426922595,2.70984578303172
32.9752962266869,2.91436436814567
30.9106727501944,2.28347789137001
32.7901009881731,2.66902030483161
32.4887457693298,2.12527074284208
34.0926804909114,2.68879230910844
31.4997940597809,2.37203280708878
34.9473386920031,2.75755927639403
31.4329873763588,2.39840107599808
30.6045885502683,2.55707775940496
31.5327537682583,2.52072743986689
30.2893347315663,1.97557857361569
30.2551047601525,2.64433159491204
32.4343084747425,2.27859244057147
31.0531576322204,2.34206718105218
31.8691707736542,2.60925878315179
32.1457651897201,2.57685783774973
35.2873333850522,3.21629204547074
29.7265917510883,2.31375374893713
33.3112361615543,2.99949606862126
34.4392091317105,2.86183075744654
32.0001534179218,1.99758662738481
31.7787845091286,2.16638403066198
31.1457216082176,2.463557169529
32.7388509777478,2.61688378324124
33.3556388505379,2.53884901414353
29.1418256613452,2.37517252978698
33.181044732597,3.10889284298419
32.4629977399821,2.81288095245303
32.0893373323752,2.19385928638875
33.758439156194,2.43000917259508
29.7662768307584,2.21137061097025
33.5584665530855,2.72769086138333
33.1764133594151,2.6278540770583
30.9450225157025,2.05391650830015
30.565463057033,2.89080013247304
31.5049465427544,2.5972242439799
35.2676422089378,2.23947051659402
29.7903179558491,2.29526963704592
32.2530386263388,2.77363463312991
34.4774452201228,2.74882033292543
34.029984648684,2.79409771588233
33.6046784608699,2.67045736348695
33.0315009013668,2.64475595460594
32.6162324770732,2.65596069039852
31.7049840480648,2.37600165661212
30.9916630797429,2.52963618247509
32.7912309065005,2.46957648775805
32.4313613816113,2.5803320357576
35.9011438199413,3.03925355490006
33.1555453218253,2.18313732252012
31.6497052839581,3.00403260243208
32.6506758083216,2.82763681660837
34.0238584920161,2.212471087912
32.3166664059446,2.4647637537795
35.2457621514762,2.56259222988555
33.3649358447486,2.60363311082364
33.6652311835099,2.61949078821227
32.1503262843692,2.39945524766892
34.6516088826287,2.90705559257222
34.2631375369191,3.00606388658938
31.6567551253552,2.50014394864529
38.1087783386699,2.74115916111273
35.0696240469473,3.32022396668481
31.7199039207251,2.42091845092301
32.2036065679424,2.42957595346531
29.6458779586938,2.68333746208116
33.8034342480046,2.26043384803867
29.9392307706002,2.30920729861253
33.9078367251838,2.88426760320283
31.5263609094121,2.10769968261263
29.9560336058081,2.46496143350596
32.2347229586629,2.7181210689675
33.8285304848291,2.23605697418714
32.3447912409477,2.63941167968912
33.6440701166159,2.18836378801694
31.0832381117038,2.47603748129325
31.8492769390148,2.70125837974887
32.4820048524425,2.48533354217796
31.5411978759469,2.64558727214465
31.1869629335144,2.55401843442813
36.5466504603932,2.45050214343663
33.6250175235068,2.90475544059611
31.2445505459099,2.67892108849698
35.3486131984426,2.63205935122092
34.3982968319151,2.86408337065743
31.392103753742,2.27115139062703
32.183378109299,2.41785468602336
35.6721043165086,2.81447801099214
33.1121504994023,3.0177222876619
31.367865602745,2.630541384851
33.9574695691244,2.51670635333502
33.0983545708777,2.42143172057424
34.0596385996562,2.87658800421348
32.0475293694791,3.05291006759581
35.4410659810306,3.05578392465823
31.3283499173408,2.41827913710177
37.0260371371584,2.51618211594056
31.4281898166916,2.14681336993183
31.5547990562507,2.24615287282318
33.2347365431744,2.24742810280581
32.858039154967,2.55965156838481
33.4253191158405,2.38312922635818
32.1134419151866,2.50617215422481
31.720116241718,2.55848325705736
33.9240778524332,2.10637448633909
30.626667242503,2.87477797603233
30.6331690837132,2.34662121267525
32.9512460206553,2.84691455361171
30.9931534455053,2.57901237208638
30.155795644714,2.34187748340374
32.3962099617686,2.47882591579775
32.6733176008681,2.45799807432854
31.3236558508504,2.44224746584022
33.8728329914525,2.74408497657026
33.1487256864601,2.55234297119754
32.4750295904343,2.76676314672246
33.5918406862938,2.08871129699678
30.9971881518373,2.37179479898226
30.0962799341726,2.59067412208938
31.3889576492986,2.08907187616487
32.6556004334878,2.74209822324728
32.4893576120498,2.50314080671572
32.5284205196121,2.02560364058803
31.8318131476818,2.0973610196456
32.3730343778708,2.39778821102205
34.5533835869554,3.10744215461227
33.4282701630213,2.32145088522624
32.2011700043967,2.77865637216517
36.2600215054471,2.98328442965187
32.0792456739213,2.55813925304745
32.9149438107883,2.86034699321547
34.2341495438302,2.11114786398082
32.6645927582075,2.36646842244718
34.0613573383596,2.83925829579306
30.6140352096441,2.53267875293905
32.8170885114583,2.94682194678458
31.9042609450548,2.72670282737834
29.6081772226201,2.17459633670326
31.8444855299991,2.63958296148583
33.0027946891707,2.70865384998968
34.2517505025722,2.22321192932647
33.0191089468308,2.78086915843483
34.1532879273661,2.85163490741417
34.4210802999432,2.76501015721099
31.962397804874,2.50126883181582
34.0830489565307,2.29969792094202
32.9739910081756,2.44081676425449
31.9267466009965,2.43549841766783
33.4282461019911,2.83520057170231
35.1272430866934,2.604310301742
32.8852517003936,1.84574225402413
33.707727145854,2.48406581415542
33.6455039203678,2.67256434624773
33.648601873551,2.49176775247319
32.1833039408885,2.57355640092566
32.372399382725,2.5802020899099
35.4893541155217,2.94259407691211
35.3196948135745,2.73143998616273
32.8723690297643,2.47900583264165
26.9697801107323,2.08142299650761
32.9833957650346,2.29643300037586
34.2588551224189,2.65668880218943
33.2990000787047,2.89759654144573
31.855075035177,2.25822769325983
34.7982084914154,2.43320431976277
31.3285176515402,2.70935063163032
33.3457798141645,2.51590155972645
34.5992918237265,2.54924880432098
32.2465511492228,3.11514449570173
31.643673191463,2.5021402002387
31.5107405984738,2.66776930035745
32.4818661319871,2.71806599954728
35.8294326512532,3.21103403971544
31.6160318200377,1.87110193787573
29.9896724780566,2.09327586567128
31.4236498465413,2.36183310939223
34.0171309834915,2.53456119540527
32.6990636415261,2.68230054100752
33.7306373901956,2.27221231566498
31.5984591738136,2.24266445320293
35.191283554359,2.5535413296515
29.5524665444189,2.14512876868696
34.5675250338979,2.40324625653875
31.0901815872763,2.23603899352368
32.2084618153863,2.98641817544485
30.6576234633428,2.37539923594801
32.1293183453505,2.0907222332575
35.1848966384635,2.39354509280505
33.8442917496245,2.52045523479327
32.8064770693736,2.4107180619143
31.2993612860478,2.2239103223535
32.4008585528684,3.08106546795087
31.7846161664896,2.82771996838161
31.5609366175618,2.31354294122288
30.3126947800885,2.45482688608685
30.2631042137075,2.54108756391243
33.525680978848,2.66303013387974
35.0649396233942,2.28121185242605
31.6935709299397,2.40825378774672
31.857294351103,2.83084370896353
32.9537787094018,2.24421009804638
30.4326282018188,2.06198179147174
32.7450903465356,2.64250050016638
32.156457608029,2.13179573426573
31.7527595104394,2.3463385390698
31.9946285970268,2.57627129619348
33.6789905627918,2.24982719351266
33.6648581652257,2.13566004430711
31.1910702777862,2.40612217184258
31.807892220564,2.49709702049348
33.4220682148896,2.50337865349959
29.7873609711864,2.21808408987935
33.1987688323931,2.66719922732968
32.3947413972208,2.75579653535913
32.5316127119742,2.67525777219207
29.7320293648883,2.22461369464851
33.1032557098188,2.38724720155099
29.3625712206362,2.40666150837023
30.1780832972046,2.37792074169081
30.4831422995656,2.11788487437874
33.5835972687529,1.88364418069596
33.0085475703657,2.40103483640215
32.7042346053776,2.86907200707951
30.8195323624936,2.72053944884915
31.1118693807338,2.44300806561467
34.8422860413341,2.74928283991909
32.7457182850518,2.47914775524572
32.1195080833075,3.03160975968451
33.1729007418964,2.57639413521781
32.1444772160053,2.14487645168043
31.2014921153239,2.50797799719388
30.5186593523419,2.56328845240982
32.4021288783167,2.48111112586032
32.8274872185733,2.43571304560405
33.3897626430934,2.6770951252048
30.2537207088563,2.15633184205662
32.5381268800827,2.56124480297426
31.8032015503771,2.38641317496172
33.7065459718585,2.07735332632238
32.098987182404,2.48167776474069
31.5448762428526,2.42876859609142
33.9293021235058,2.42041122745539
35.5148173846328,2.64616487175159
35.1470493089566,2.40536549811595
34.3086844997592,2.71143325939689
30.8978134885408,2.53615042557639
34.0442513353092,2.43003968995577
32.4542949983383,2.13266731398415
33.3703679422652,2.39678276259079
33.5826312345885,2.70825253922087
32.2159520194829,2.33944060982706
34.5453405742137,2.80923633244538
32.1766005955983,2.47252663713331
33.03729167998,2.2917963474921
33.0266348964558,2.63664330476939
29.8581082898841,2.2154829227775
33.4559954683439,2.6209357862392
34.1663129532529,2.78274964063237
32.7530647670021,1.97732252219081
30.939346780369,2.46095822498543
31.1873456184068,2.33414542961036
37.026703762129,3.0620409452378
33.1202775944989,2.55921570850579
28.5852027569137,2.20734638606976
32.3266821561513,2.81738347010261
31.415655922133,2.78390609678549
30.742710486753,2.58739789161455
32.2575958668549,2.61944009560062
33.1561503358968,2.88522748925593
29.1173682109729,2.21000586608942
33.2449998957319,2.38217502310165
33.8245461421792,2.64968959146876
33.0406760562738,2.82066341747118
31.8105065000233,1.87125766718158
33.957506885022,2.86744124964208
32.0329839197141,2.38334105965602
33.0853519658615,2.44060199166129
31.7933895107286,2.50210546986662
31.894225480829,2.22159463686357
33.2253201797678,2.69973774528152
32.0298914292531,2.47481540846378
31.2420941001536,2.22336745567079
31.8253662344177,2.43831671302434
32.0368394037792,2.39200049218181
33.5672405833391,2.32648466809449
30.2616272141393,2.4368677761416
33.8261101864018,2.68681901034752
32.0837766627833,2.51522252561938
33.1662988716055,2.03631479537448
30.9898192867628,2.26309121744137
33.4857764670071,2.35274810540234
32.1130844225039,2.48733674664804
31.8787018079587,2.22658179286005
34.0427447769007,2.68656191677002
35.0694478472356,2.31599830726223
29.0083229521812,1.75766021059409
34.7731989761429,2.90903693892663
30.7035435261311,2.52394881623436
32.6928218592849,2.58501489212647
34.7984735295229,2.54105254684885
29.8270852052058,2.39308368433721
29.7651858272941,2.25521098892062
37.4210840087606,2.62644332165957
29.835665327405,2.18750286686156
33.6564069819172,2.70752881715203
32.0519169127207,2.42527473264912
32.2669143045145,2.51586676804124
32.1988046138423,2.4581003540143
33.8226874407582,2.33883998165488
33.2788164809585,2.1263912284563
32.665075634023,2.84793462073168
30.7203005860336,2.37303773790879
31.8283286289942,2.49655313720642
31.4193935189441,2.56219533917154
31.9740077617444,2.55778148720476
33.5168843019197,2.8250414020257
33.3760035358718,2.39173624730272
30.0193344900382,2.46854706911493
32.9641715428284,2.33986953547094
33.8921265322488,2.51591910659643
32.2951558068188,2.57766929898503
31.5770921791913,2.85591230025917
33.8226546239775,2.60081663261859
30.7378604011626,2.48011432992068
28.0338391614122,2.43487860466539
33.3847408190745,2.66126837124082
30.8692969549934,2.5560148811395
30.2291334129935,2.21933841678413
34.1385574262195,2.36436229285035
31.2441725303816,2.47540570642098
34.3762476780568,2.47538314347122
33.1283903228396,3.02287214948808
33.7081054915431,2.70094799644356
34.4717093364328,2.34059437852921
29.0108462066423,2.48598328706914
31.5084116450571,2.40621568723703
32.4775587332116,2.46226090951266
32.911430804336,2.35935687493235
30.707798022245,2.07689714676316
32.7551717797584,2.81008702459696
36.8537137855936,2.82009270477693
33.1895693346683,2.51886542036477
33.3077300256087,2.21086700774406
32.9238116234918,2.41653399239532
32.4468767606984,2.31559117142254
30.646016158455,2.68830271089802
30.440819006334,2.33566011598552
33.5723232797376,2.46275583054892
33.2068878333348,2.52304808412842
30.712909688037,2.35906591165853
29.1146692165189,2.16526520926448
36.7894348151813,2.57657861634571
33.0084879572456,2.49807492595741
32.0167726741015,2.62107901938207
32.1805559038888,2.85968886905598
31.0272221197522,2.72560730600456
33.2564384709891,2.49722119513481
29.4874545491048,2.43118730057516
33.3306870526426,2.40584372995733
34.4456991005258,2.51395182761987
30.8086543923229,2.60272373979358
34.4755795383509,3.04624241396152
29.6871853007857,2.00439924347886
29.8783432164044,2.49296562240683
34.6581317066462,3.11916396398085
30.1216918941287,2.07624134488864
33.9996087170062,2.6485732965953
31.6209446613878,2.61786122304127
34.2462125625587,2.57750705385216
33.5987070784845,2.63279146299715
31.1157703156196,2.36768637531484
34.3434253136658,2.4463395639277
29.8490318489983,2.44226167831468
34.8998100836402,2.52956637296046
31.9110066954402,2.4701316394546
32.799235819564,2.81941049499753
35.6765756946537,2.75636573019705
32.7801110762396,2.3114321512017
33.9696972216446,2.19276037507964
32.5649956055017,2.75730647795766
34.69264680731,2.58309907097813
32.2639473501318,2.48668118636165
33.6445873342303,2.42166717918805
28.4468645517397,1.92072082635469
33.8764925529298,2.58509911209987
29.3745783874925,2.46312732645291
32.097477750817,2.21646154302341
34.2927452702211,2.59508241283309
32.3170508545364,2.33067147115956
31.0645688217273,2.31083348210461
34.0135197338352,2.40306135111354
33.6979883214983,2.48571625476632
29.934480451278,2.56877596884542
32.6438131354924,2.96859036476968
35.0616066482546,2.68871509254121
31.0707801441263,2.3634268692
29.2018126305418,2.43092127190977
33.084520260728,2.2017625064271
32.237279665123,2.20552264650947
31.7018910385478,2.65152730300469
33.5096489464968,2.81306010820717
31.8748500781859,2.55235925973687
30.0269235044636,2.51367801509478
33.3729285944267,2.3923155713691
31.7045890077574,2.32603117381523
36.2142351198179,2.57972956591183
30.2488014989013,2.4547933239081
31.6065881718568,2.91267237770303
32.6528860519592,2.86750916180953
33.3223114203223,2.21731283225757
31.3476146124407,2.43518531760345
35.6572881886287,2.48594098112525
32.2619178750554,2.67777206355504
33.2359371455661,2.3110046497389
35.2925569944291,2.65479410833728
33.1872069789576,2.49645969791737
32.2850282406194,2.57571593187457
30.2327339088215,2.80267943925801
31.9798742283286,2.53283658393906
32.6506727804245,2.88552164728984
32.7690516286069,2.56067257772972
32.5801921373862,2.45977870601878
34.0374834423364,2.97006576094926
32.9086892595568,2.66525265047072
31.0441966535871,2.56342242233098
34.4227141636237,2.76585720423764
36.366622816678,2.5112355552567
31.2828656139621,2.6969849787829
31.2361555572827,2.62575857626464
29.2171913349752,2.31330174204011
30.9088193046824,2.33123934585678
31.7302239957289,2.13098530728528
35.4127276076646,2.54900882890446
29.3080931369372,2.1434088046161
31.5555692840159,2.54664695759502
32.5476889989208,2.54219599560922
33.6897669122881,2.5792198032196
31.5737326296665,2.5718585247967
29.9972731813748,2.50776598710482
31.4834430222792,2.65380383947648
31.9960330096437,2.1010729501825
29.7111760865467,2.3064921071456
33.9127167492634,2.49714671864547
32.8885436512241,2.28664806862505
32.5702292895172,3.04295961493056
31.6734341619292,2.65723206885893
34.926158247907,2.68281098875512
30.3728757329988,1.89105624799845
35.0776502099287,2.24364774040954
32.7195229892931,2.48548655861936
35.7600147973857,3.20049124412159
31.0027277491272,2.11800515741928
28.7555512278043,2.352910021757
32.3970071045232,2.9482213629186
34.2614509878518,2.22707145342189
31.1558595452329,2.41657866545628
32.0928384619598,2.49555760997059
35.9830881491322,3.26190831317794
27.5399577819737,2.33611663278321
31.3540238348722,2.68275574973671
34.4216219992309,2.53143813427998
32.8747660143461,2.59857282265044
30.9597867287112,2.28430141295229
33.2109059012406,2.59808684713823
31.8197495490412,2.48056648208278
34.7699850389286,2.66137561353891
31.0814817918287,2.20971945222823
31.6195507409956,2.22417396766489
33.0225600548379,2.21639985587888
29.9564484784636,2.39157216232422
31.0072021607354,2.59316654723189
31.9864342514671,2.15914546762603
33.4283003258029,2.44734338818773
32.5391736919584,2.77989764635153
30.4535666152983,2.41325529155029
30.8289740263237,2.61117918543702
32.3316899810739,2.860506447372
33.2539373707344,2.67721032984713
32.5825418091304,2.46998721051185
35.199411062353,2.78840004364135
32.4304794507712,2.62618236804239
28.7472869703926,2.41560512828129
30.3517127871947,3.03670082984505
30.5673058562771,2.29859376078008
34.535231620904,2.11310699889227
32.3610259941225,2.15601196391547
34.2305581331505,2.1303455567569
34.0619224227975,2.34594020778447
33.7020280375043,2.6821131394333
33.929014164273,2.38405868226386
32.4420461951221,2.82827337651084
33.8336409030516,2.22913214027725
34.6911911710535,3.04428770136036
34.6344220835475,2.6665906793573
30.353062981568,2.55724396776599
32.7743512728669,2.61644273857537
33.5340899755483,2.73825712882819
33.9240575627504,2.74545111589811
32.5829020576406,2.47292198438445
34.4030307664647,2.47319016950075
31.3803559785196,2.38247979082263
32.7448976595784,2.19700972226886
30.5811914828947,2.20179854582413
32.0796850640591,2.98141371069504
32.1427064057277,2.38001147577959
33.939400080108,2.32294344098482
33.6489640059272,2.92344598957724
33.7494747434246,2.67070860019702
34.1745483521417,2.78335727371714
28.8462600088655,2.20546107277633
30.6187554213513,2.66041137265002
34.1052300941508,2.68475260383367
33.7649061556353,2.73442580027896
32.5172250966328,2.32270767657309
33.8154940802058,2.90380363942967
